,complex_dna_dna_vioA_protein_RNAP_biocrnpyler_784901,enzyme_VioA_biocrnpyler_784901,dna_dna_vioA_biocrnpyler_784901,transcript_vioA_biocrnpyler_784901,complex_protein_Ribo_transcript_vioA_biocrnpyler_784901,protein_RNAase_biocrnpyler_784901,complex_protein_RNAase_transcript_vioA_biocrnpyler_784901,protein_Ribo_biocrnpyler_784901,protein_RNAP_biocrnpyler_784901,enzyme_VioB_biocrnpyler_784901,complex_protein_Ribo_transcript_vioB_biocrnpyler_784901,transcript_vioB_biocrnpyler_784901,dna_dna_vioB_biocrnpyler_784901,complex_protein_RNAase_transcript_vioB_biocrnpyler_784901,complex_dna_dna_vioB_protein_RNAP_biocrnpyler_784901,complex_dna_dna_vioE_protein_RNAP_biocrnpyler_784901,enzyme_VioE_biocrnpyler_784901,complex_protein_RNAase_transcript_vioE_biocrnpyler_784901,complex_protein_Ribo_transcript_vioE_biocrnpyler_784901,dna_dna_vioE_biocrnpyler_784901,transcript_vioE_biocrnpyler_784901,dna_dna_vioD_biocrnpyler_784901,complex_protein_Ribo_transcript_vioD_biocrnpyler_784901,complex_protein_RNAase_transcript_vioD_biocrnpyler_784901,enzyme_VioD_biocrnpyler_784901,transcript_vioD_biocrnpyler_784901,complex_dna_dna_vioD_protein_RNAP_biocrnpyler_784901,TRP_biocrnpyler_784901,IPA_imine_biocrnpyler_784901,complex_TRP_enzyme_VioA_biocrnpyler_784901,IPA_imine_dimer_biocrnpyler_784901,complex_2x_IPA_imine_enzyme_VioB_biocrnpyler_784901,PTDVA_2_combined,complex_IPA_imine_dimer_enzyme_VioE_biocrnpyler_784901,PTVA_2_combined,complex_PTDVA_enzyme_VioD_biocrnpyler_784901,complex_dna_dna_vioC_protein_RNAP_biocrnpyler_361335,protein_RNAase_biocrnpyler_361335,dna_dna_vioC_biocrnpyler_361335,complex_protein_RNAase_transcript_vioC_biocrnpyler_361335,enzyme_VioC_biocrnpyler_361335,protein_Ribo_biocrnpyler_361335,complex_protein_Ribo_transcript_vioC_biocrnpyler_361335,transcript_vioC_biocrnpyler_361335,protein_RNAP_biocrnpyler_361335,V_biocrnpyler_361335,complex_PTVA_enzyme_VioC_biocrnpyler_361335,DV_biocrnpyler_361335,complex_PTDVA_enzyme_VioC_biocrnpyler_361335,PTVA_external_environment_model_1_combined_1_combined,PTDVA_external_environment_model_1_combined_1_combined,time
10,0.7479688010424873,0.002050687657943349,9.25203119895752,0.0002669735600027645,0.06015289881412915,5.939569652313179,0.015107586921705371,23.759388404743458,0.00812479583004768,0.0030366039095983963,0.06015289881412915,0.00026697356000276263,9.25203119895752,0.015107586921705373,0.7479688010424873,0.7479688010424873,0.0030340802727848453,0.015107586921705366,0.06015289881412914,9.25203119895752,0.0002669735600027668,9.25203119895752,0.06015289881412915,0.015107586921705371,0.003037497778546606,0.00026697356000275185,0.7479688010424873,9.863742392586976,0.13254140550075785,0.0009868101235548624,0.0012825501180105418,8.938718986045493e-07,1.120074655835234e-09,3.417508712856022e-06,8.087819487507259e-16,2.9516050008571596e-12,2.957789135910462,5.940284892986714,7.042210864089559,0.059715107013282566,0.01200079550878772,23.76223633183561,0.23776366816437666,0.0010551502166786398,0.04221086408954142,1.177574106568619e-16,8.315711188745734e-18,2.029135940884281e-10,1.1661397199201122e-11,5.136268337976103e-11,7.78330067585023e-05,2.0202020202020203
11,0.7479688010424871,0.0024847057365176553,9.25203119895752,0.00029271341547409453,0.06616815989066989,5.933525513058726,0.016618621735319104,23.735327360437292,0.008124795830048633,0.0036740549601325164,0.06616815989066986,0.00029271341547409523,9.25203119895752,0.016618621735319104,0.7479688010424871,0.7479688010424871,0.0036683181487191644,0.0166186217353191,0.06616815989066986,9.25203119895752,0.0002927134154740943,9.25203119895752,0.06616815989066985,0.016618621735319097,0.0036754831480780396,0.0002927134154740972,0.7479688010424871,9.818947961604547,0.1750496959613298,0.0011907774196452715,0.0022164195863720957,1.4281960292272952e-06,2.5241507441074218e-09,7.165007443080819e-06,2.3602831931848314e-15,8.084887547821801e-12,2.9577891353974772,5.934309601993037,7.042210864602543,0.06569039800695915,0.014522585666806994,23.73844939247024,0.2615506075297466,0.0011569105644008047,0.0422108646025266,4.600043151244555e-16,2.9546179755978314e-17,6.131135300529494e-10,3.194494077979352e-11,1.5518094832475747e-10,0.00018076638490822472,2.2222222222222223
12,0.747968801042487,0.0029619390327089603,9.25203119895752,0.0003185043384058607,0.07218314805917825,5.927481707446518,0.018129573138370943,23.711267407763263,0.008124795830049117,0.004372041738301977,0.07218314805917823,0.0003185043384058622,9.25203119895752,0.01812957313837094,0.747968801042487,0.747968801042487,0.00436025310970959,0.018129573138370932,0.07218314805917823,9.25203119895752,0.000318504338405859,9.25203119895752,0.0721831480591782,0.018129573138370932,0.004374227345285337,0.00031850433840587006,0.747968801042487,9.765409278085443,0.22511801775165968,0.0014122883327621464,0.003626210891094536,2.1856271678935552e-06,5.275693428445685e-09,1.3974255760722007e-05,6.261427908993923e-15,2.0185771705023635e-11,2.95778913534255,5.928334639819218,7.042210864657469,0.07166536018077979,0.017284642468977388,23.71466353089649,0.2853364691034943,0.0012588704272865515,0.04221086465745267,1.5934329716000478e-15,9.371376231834997e-17,1.6764740409259579e-09,7.976332062840387e-11,4.242889532150539e-10,0.00038782966462222825,2.4242424242424243
13,0.7479688010424869,0.003483110574347995,9.25203119895752,0.0003443464803639453,0.07819786320277966,5.92143823554791,0.019640441113022638,23.687208547188856,0.008124795830049165,0.005130503337750568,0.07819786320277966,0.0003443464803639457,9.25203119895752,0.01964044111302264,0.7479688010424869,0.7479688010424869,0.005108109912024009,0.019640441113022638,0.07819786320277967,9.25203119895752,0.0003443464803639441,9.25203119895752,0.07819786320277963,0.019640441113022634,0.005133727605640651,0.00034434648036395005,0.7479688010424869,9.702422010349041,0.28299390828878523,0.0016506170778696426,0.005660084295649858,3.2243144656952383e-06,1.0339616539126371e-08,2.5617740192697617e-05,1.5316325078705628e-14,4.657698967684247e-11,2.957789135535312,5.922360006532788,7.042210864464707,0.07763999346720786,0.02028695499742248,23.69087874756555,0.30912125243443506,0.0013610303905094295,0.042210864464691085,4.986216509385076e-15,2.7007789306963225e-16,4.2118007470255215e-09,1.8405789525142642e-10,1.0658719520089057e-09,0.0007777899438886017,2.6262626262626263
14,0.7479688010424869,0.004049073065992145,9.25203119895752,0.00037023999355662143,0.08421230521641213,5.915395097484062,0.021151225628984832,23.663150779134323,0.008124795830048699,0.005949372856978584,0.08421230521641213,0.00037023999355662127,9.25203119895752,0.021151225628984832,0.7479688010424869,0.7479688010424869,0.0059094847742918516,0.021151225628984836,0.08421230521641214,9.25203119895752,0.0003702399935566214,9.25203119895752,0.08421230521641211,0.021151225628984825,0.005953981157625491,0.00037023999355662084,0.7479688010424869,9.629314409949568,0.3487811253559455,0.0019049081920326449,0.00847920210118439,4.608401045100307e-06,1.916393351902464e-08,4.449648373201039e-05,3.4930976884133887e-14,1.0039930022707529e-10,2.957789135604503,5.916385702250989,7.042210864395516,0.08361429774900753,0.023529512306743737,23.667095042881307,0.33290495711867507,0.001463391041677123,0.042210864395499766,1.429610343170123e-14,7.169131411442227e-16,9.836338247559047e-09,3.9676676277810517e-10,2.489125890375098e-09,0.0014714392786418747,2.8282828282828283
15,0.7479688010424868,0.0046608245517277365,9.25203119895752,0.0003961850307802211,0.09022647398656827,5.909352293344676,0.022661926663831388,23.6390941040537,0.008124795830048638,0.006828578949704108,0.09022647398656827,0.0003961850307802212,9.25203119895752,0.02266192666383139,0.7479688010424868,0.7479688010424868,0.006761293782527978,0.02266192666383139,0.09022647398656829,9.25203119895752,0.00039618503078022127,9.25203119895752,0.09022647398656826,0.022661926663831385,0.006834985219558608,0.000396185030780221,0.7479688010424868,9.545452902230766,0.42242436795005245,0.002174160871715601,0.012249223312233742,6.406473738682114e-06,3.381798054435892e-08,7.369164091442767e-05,7.492909314885542e-14,2.038847322310864e-10,2.9577891355661725,5.910411727059639,7.042210864433848,0.0895882729403574,0.027012303411485465,23.643312417281354,0.3566875827186304,0.0015659529706689766,0.042210864433830764,3.7977582784029756e-14,1.7705863435862e-15,2.155415684541373e-08,8.057642294527546e-10,5.454107721902043e-09,0.00264490121082899,3.0303030303030303
16,0.7479688010424868,0.0053195124749692655,9.25203119895752,0.00042218174539473426,0.09624036940418833,5.903309823239483,0.024172544190129597,23.615038522383223,0.008124795830048633,0.0077680471539724825,0.09624036940418833,0.00042218174539473426,9.25203119895752,0.0241725441901296,0.7479688010424868,0.7479688010424868,0.0076597805502976605,0.024172544190129604,0.09624036940418833,9.25203119895752,0.0004221817453947344,9.25203119895752,0.09624036940418831,0.024172544190129597,0.007776736995143798,0.00042218174539473415,0.7479688010424868,9.450248104586205,0.5036963497496848,0.0024572249129120502,0.017129993775249715,8.69023390813363e-06,5.712938571103934e-08,0.0001169568375827294,1.522506287325028e-13,3.927375221705969e-10,2.957789135564575,5.904438081064535,7.042210864435445,0.09556191893546166,0.03073531726853212,23.619530871185425,0.38046912881455663,0.0016687167695082412,0.04221086443542809,9.434274723498224e-14,4.1041763467232156e-15,4.464972312885204e-08,1.5521797551907794e-09,1.1297781883552866e-08,0.00454340450679043,3.2323232323232323
17,0.7479688010424868,0.006026445567112406,9.25203119895752,0.0004482302913879595,0.1022539913568852,5.897267687267395,0.025683078183151728,23.590984034572436,0.008124795830048635,0.008767702347792453,0.10225399135688519,0.0004482302913879594,9.25203119895752,0.02568307818315173,0.7479688010424868,0.7479688010424868,0.008600597056657628,0.02568307818315173,0.1022539913568852,9.25203119895752,0.0004482302913879594,9.25203119895752,0.10225399135688518,0.025683078183151728,0.008779233667993281,0.00044823029138795937,0.7479688010424868,9.343161243088645,0.5921880692153002,0.002752788822525996,0.023264389999683575,1.1532041845317646e-05,9.280498551571823e-08,0.00017863733297984605,2.9476116843935543e-13,7.216451247190324e-10,2.9577891355645183,5.898464764360646,7.042210864435503,0.1015352356393512,0.03469854275545898,23.595750405026457,0.40424959497352597,0.0017716830326084507,0.04221086443548515,2.208057428230299e-13,8.991206331044408e-15,8.797597545750555e-08,2.8521851542763513e-09,2.2259851992334403e-08,0.007494183447078626,3.4343434343434343
18,0.7479688010424868,0.00678310295777354,9.25203119895752,0.00047433082335652854,0.10826733973335691,5.8912258855340776,0.027193528616481173,23.566930641066545,0.008124795830048635,0.009827471297373706,0.10826733973335693,0.0004743308233565286,9.25203119895752,0.027193528616481177,0.7479688010424868,0.7479688010424868,0.009578961739801483,0.027193528616481177,0.10826733973335693,9.25203119895752,0.00047433082335652854,9.25203119895752,0.10826733973335691,0.02719352861648117,0.009842472395036722,0.00047433082335652843,0.7479688010424868,9.223710967594494,0.6873030244892724,0.0030593707081053314,0.030767491006568004,1.5002368504498932e-05,1.4551977245028106e-07,0.00026351192607646363,5.463909329256084e-13,1.2708421592728332e-09,2.9577891355645893,5.892491777049662,7.042210864435432,0.10750822295033426,0.038901968644473865,23.571971019232954,0.42802898076702617,0.0018748523567072677,0.04221086443541436,4.899471778930086e-13,1.8724972644208392e-14,1.6572647272288534e-07,5.0229453921677565e-09,4.1931026959107247e-08,0.011916953830790937,3.6363636363636362
19,0.7479688010424868,0.00759114276085318,9.25203119895752,0.0005004834965105869,0.11428041442093888,5.88518441814218,0.02870389546445572,23.542878342316218,0.008124795830048636,0.010947285554504879,0.1142804144209389,0.0005004834965105869,9.25203119895752,0.02870389546445572,0.7479688010424868,0.7479688010424868,0.010589884602775516,0.02870389546445573,0.1142804144209389,9.25203119895752,0.000500483496510587,9.25203119895752,0.11428041442093888,0.02870389546445572,0.010966450299136104,0.0005004834965105869,0.7479688010424868,9.09148052292832,0.7882560669921956,0.0033753096917858317,0.0397172148624716,1.916689813348283e-05,2.2096018472076577e-07,0.0003765678498625683,9.737694265236682e-13,2.153502916096566e-09,2.957789135564597,5.886519119230243,7.0422108644354235,0.11348088076975274,0.043345583573219326,23.54819271423879,0.45180728576119167,0.0019782253408824253,0.0422108644354064,1.0361030187108444e-12,3.725401270779159e-14,2.9976616059736325e-07,8.511846172299319e-09,7.584256796129404e-08,0.018330493347063128,3.8383838383838382
20,0.7479688010424868,0.008452409379160716,9.25203119895752,0.0005266884666764078,0.12029321530695777,5.879143285196759,0.030214178700810994,23.518827138772146,0.008124795830048635,0.012127084614928665,0.12029321530695779,0.0005266884666764079,9.25203119895752,0.030214178700810997,0.7479688010424868,0.7479688010424868,0.011628438370558717,0.030214178700811,0.12029321530695779,9.25203119895752,0.0005266884666764078,9.25203119895752,0.12029321530695777,0.030214178700810997,0.012151164461188852,0.0005266884666764077,0.7479688010424868,8.946125249076541,0.8940774579363172,0.003698758605654632,0.050147289191436316,2.4083369886025793e-05,3.25812240782831e-07,0.0005227296142557037,1.6744588009530993e-12,3.5236265055736843e-09,2.957789135564595,5.880546791003429,7.042210864435425,0.11945320899656629,0.048029376013549126,23.524415490477775,0.4755845095222092,0.002081802586561635,0.042210864435408064,2.097585639325597e-12,7.110581994667051e-14,5.2257483348384e-07,1.3927670451223656e-08,1.3221078352229963e-07,0.027354166962159032,4.040404040404041
21,0.7479688010424868,0.009368939644331067,9.25203119895752,0.0005529458902995657,0.12630574227799238,5.8731024868023365,0.03172437829941646,23.494777030888006,0.008124795830048635,0.013366819210678203,0.1263057422779924,0.0005529458902995657,9.25203119895752,0.03172437829941647,0.7479688010424868,0.7479688010424868,0.012690046955446817,0.031724378299416475,0.1263057422779924,9.25203119895752,0.0005529458902995657,9.25203119895752,0.1263057422779924,0.03172437829941647,0.013396611912183052,0.0005529458902995657,0.7479688010424868,8.787380358315218,1.0036225373724668,0.004027677851832357,0.062043007163372924,2.9798285484562183e-05,4.6769080214393644e-07,0.0007065705407156761,2.7868018607365415e-12,5.5839803785368e-09,2.957789135564595,5.874574792469704,7.042210864435425,0.12542520753029066,0.05295333424011433,23.500639348386617,0.499360651613368,0.0021855846975344724,0.04221086443540808,4.081177197929179e-12,1.3068067774981918e-13,8.808268135419948e-07,2.2072007048524075e-08,2.2284240877831364e-07,0.039703738217649054,4.242424242424242
22,0.7479688010424868,0.010342967201648009,9.25203119895752,0.0005792559244479836,0.13231799522026358,5.867062023064472,0.03323449423388259,23.47072801911892,0.008124795830048635,0.014666454606454899,0.1323179952202636,0.0005792559244479839,9.25203119895752,0.03323449423388261,0.7479688010424868,0.7479688010424868,0.013770762134583716,0.03323449423388261,0.13231799522026363,9.25203119895752,0.000579255924447984,9.25203119895752,0.1323179952202636,0.03323449423388261,0.014702789625655483,0.000579255924447984,0.7479688010424868,8.61506892772756,1.115587173485301,0.0043598310176428245,0.07533971187460431,3.634361283527281e-05,6.55012619230725e-07,0.0009320360847061841,4.5012962845469455e-12,8.593635354912107e-09,2.957789135564595,5.868603123730566,7.042210864435425,0.13139687626942972,0.05811744630053977,23.47686428840337,0.5231357115966162,0.0022895722799638795,0.04221086443540811,7.6571502628652e-12,2.320000146816594e-13,1.4395904067295777e-06,3.396904552350744e-08,3.641966957791257e-07,0.056181440937801724,4.444444444444445
23,0.7479688010424868,0.011376924665734499,9.25203119895752,0.0006056187268150295,0.1383299740194251,5.861021894088937,0.03474452647776671,23.446680103922272,0.008124795830048636,0.016025973757315595,0.13832997401942515,0.0006056187268150298,9.25203119895752,0.03474452647776672,0.7479688010424868,0.7479688010424868,0.014867505723592404,0.03474452647776673,0.13832997401942515,9.25203119895752,0.0006056187268150299,9.25203119895752,0.13832997401942515,0.03474452647776672,0.01606969451101736,0.0006056187268150296,0.7479688010424868,8.429110026120098,1.2285289781844067,0.004692782719918751,0.08992358014364955,4.373362833699949e-05,8.968199662186927e-07,0.001202201662059912,7.073327831425089e-12,1.2874635894688097e-08,2.957789135564595,5.8626317848877,7.042210864435425,0.13736821511229722,0.06352169998902969,23.453090310968253,0.5469096890317274,0.0023937659423978247,0.042210864435408106,1.3895011239640716e-11,3.989975608392212e-13,2.287099126403212e-06,5.0891953271933805e-08,5.785920552134338e-07,0.07766076475462881,4.646464646464646
