,protein_RNAP_biocrnpyler_420216,complex_dna_dna_vioA_protein_RNAP_biocrnpyler_420216,complex_protein_Ribo_transcript_vioA_biocrnpyler_420216,protein_Ribo_biocrnpyler_420216,enzyme_VioA_biocrnpyler_420216,protein_RNAase_biocrnpyler_420216,complex_protein_RNAase_transcript_vioA_biocrnpyler_420216,transcript_vioA_biocrnpyler_420216,dna_dna_vioA_biocrnpyler_420216,enzyme_VioB_biocrnpyler_420216,complex_protein_Ribo_transcript_vioB_biocrnpyler_420216,transcript_vioB_biocrnpyler_420216,complex_dna_dna_vioB_protein_RNAP_biocrnpyler_420216,dna_dna_vioB_biocrnpyler_420216,complex_protein_RNAase_transcript_vioB_biocrnpyler_420216,complex_protein_RNAase_transcript_vioE_biocrnpyler_420216,complex_protein_Ribo_transcript_vioE_biocrnpyler_420216,dna_dna_vioE_biocrnpyler_420216,enzyme_VioE_biocrnpyler_420216,complex_dna_dna_vioE_protein_RNAP_biocrnpyler_420216,transcript_vioE_biocrnpyler_420216,complex_protein_RNAase_transcript_vioD_biocrnpyler_420216,complex_protein_Ribo_transcript_vioD_biocrnpyler_420216,transcript_vioD_biocrnpyler_420216,complex_dna_dna_vioD_protein_RNAP_biocrnpyler_420216,enzyme_VioD_biocrnpyler_420216,dna_dna_vioD_biocrnpyler_420216,TRP_biocrnpyler_420216,IPA_imine_biocrnpyler_420216,complex_TRP_enzyme_VioA_biocrnpyler_420216,IPA_imine_dimer_biocrnpyler_420216,complex_2x_IPA_imine_enzyme_VioB_biocrnpyler_420216,PTDVA_biocrnpyler_420216,complex_IPA_imine_dimer_enzyme_VioE_biocrnpyler_420216,PTVA_2_combined,complex_PTDVA_enzyme_VioD_biocrnpyler_420216,protein_RNAP_biocrnpyler_893799,complex_protein_Ribo_transcript_vioC_biocrnpyler_893799,complex_dna_dna_vioC_protein_RNAP_biocrnpyler_893799,complex_protein_RNAase_transcript_vioC_biocrnpyler_893799,protein_Ribo_biocrnpyler_893799,transcript_vioC_biocrnpyler_893799,protein_RNAase_biocrnpyler_893799,enzyme_VioC_biocrnpyler_893799,dna_dna_vioC_biocrnpyler_893799,V_biocrnpyler_893799,complex_PTVA_enzyme_VioC_biocrnpyler_893799,PTDVA_biocrnpyler_893799,DV_biocrnpyler_893799,complex_PTDVA_enzyme_VioC_biocrnpyler_893799,PTVA_external_environment_model_1_combined_1_combined,time
10,0.008124795830048655,0.7479688010424879,0.12029321530695387,23.518827138772185,0.00845240938045357,5.879143285196716,0.03021417870081887,0.0005266884666764209,9.252031198957509,0.012127084615814725,0.12029321530695387,0.0005266884666764209,0.7479688010424879,9.252031198957509,0.030214178700818873,0.030214178700818856,0.1202932153069538,9.252031198957509,0.011628438329168664,0.7479688010424879,0.0005266884666764206,0.030214178700818852,0.1202932153069538,0.0005266884666764204,0.7479688010424879,0.011948124688728037,9.252031198957509,8.94612525059885,0.8940774207168224,0.0036987586043319997,0.05014729191338292,2.4083368975065728e-05,0.019055174756190535,0.0005227296556154924,1.0096842200307815e-05,0.00020304329605828734,0.04221086443540799,0.4755845095239134,2.9577891355645853,0.11945320899703,23.5244154904761,0.002081802586569186,5.880546791002972,0.04802896054304209,7.042210864435416,1.3152193403333173e-05,4.2939847839871287e-07,0.0,0.0,0.0,0.008073283615621653,4.040404040404041
11,0.008124795830048654,0.7479688010424879,0.13231799522026516,23.47072801911894,0.01034296720076313,5.8670620230644515,0.033234494233885074,0.0005792559244479978,9.252031198957509,0.014666454607942442,0.1323179952202651,0.0005792559244479976,0.7479688010424879,9.252031198957509,0.033234494233885074,0.033234494233885054,0.13231799522026505,9.252031198957509,0.0137707621808725,0.7479688010424879,0.0005792559244479972,0.033234494233885054,0.1323179952202651,0.0005792559244479972,0.7479688010424879,0.014256274390407542,9.252031198957509,8.615068929127107,1.1155871353587057,0.004359831018497958,0.07533971011755994,3.634361132287588e-05,0.03501071539493944,0.0009320360383872241,2.5101771054354143e-05,0.00044652382885461563,0.042210864435408016,0.5231357115983417,2.9577891355645853,0.13139687626987187,23.47686428840167,0.002289572279971462,5.86860312373013,0.05811618405225804,7.042210864435416,4.5263469237855335e-05,1.296217824062226e-06,0.0,0.0,0.0,0.020655061798592233,4.444444444444445
12,0.008124795830048655,0.7479688010424879,0.1443416785606706,23.422633285757314,0.012473442984388359,5.854982099982122,0.03625447500446741,0.0006320344557226344,9.252031198957509,0.01744538015584289,0.14434167856067054,0.0006320344557226343,0.7479688010424879,9.252031198957509,0.0362544750044674,0.03625447500446737,0.14434167856067048,9.252031198957509,0.01597826233240983,0.7479688010424879,0.000632034455722634,0.03625447500446738,0.1443416785606705,0.0006320344557226342,0.7479688010424879,0.01663602024158327,9.252031198957509,8.229526871981738,1.340893931806007,0.00502389924113087,0.10563401789732293,5.196206968057375e-05,0.05771862577666741,0.0015190798931080443,5.4869096718879846e-05,0.0008613219839369064,0.042210864435408016,0.570682583478446,2.9577891355645853,0.14333922395702778,23.429317416521563,0.0024981662957886145,5.8566607760429745,0.06916277529950479,7.042210864435416,0.00013411069289077964,3.38191068064505e-06,0.0,0.0,0.0,0.046300279164483406,4.848484848484849
13,0.008124795830048655,0.7479688010424879,0.15636426440758908,23.37454294236964,0.014865648153475524,5.842903516802636,0.03927412079933925,0.0006850253296086136,9.252031198957509,0.020463985115972107,0.156364264407589,0.0006850253296086134,0.7479688010424879,9.252031198957509,0.039274120799339236,0.039274120799339216,0.15636426440758894,9.252031198957509,0.01823987293763079,0.7479688010424879,0.0006850253296086131,0.03927412079933922,0.15636426440758897,0.0006850253296086131,0.7479688010424879,0.01904790865460449,9.252031198957509,7.790149488141984,1.557312904061475,0.005669129687811164,0.13957883042634228,7.079272531883158e-05,0.08682490323461142,0.002294904903654552,0.00010748567092154296,0.0014868691866830569,0.042210864435408016,0.6182251216202913,2.9577891355645853,0.15528025123854877,23.381774878379723,0.0027075895312357397,5.844719748761454,0.08116753872514376,7.042210864435416,0.00034964727170703656,7.79452226781105e-06,0.0,0.0,0.0,0.09271301111278624,5.252525252525253
14,0.00812479583004867,0.7479688010424879,0.16838575183237794,23.326456992670483,0.017544321668331912,5.830826274386934,0.04229343140326495,0.0007382298253713748,9.252031198957509,0.02372278290980763,0.16838575183237792,0.0007382298253713748,0.7479688010424879,9.252031198957509,0.04229343140326492,0.042293431403264914,0.1683857518323778,9.252031198957509,0.020565015815935492,0.7479688010424879,0.0007382298253713758,0.042293431403264914,0.16838575183237783,0.0007382298253713726,0.7479688010424879,0.021476303220691707,9.252031198957509,7.299503465178439,1.7514725077082391,0.006270761217279401,0.17508957777255213,9.229997580792458e-05,0.12090054715489412,0.003250067069674462,0.0001918780086337802,0.002338779664920455,0.042210864435408134,0.6657633224492094,2.9577891355645844,0.16721995728682654,23.3342366775508,0.0029178469222536974,5.832780042713176,0.09412874992053943,7.042210864435416,0.0008171074202764322,1.617087489749136e-05,0.0,0.0,0.0,0.16868020500629285,5.656565656565657
15,0.008124795830049616,0.7479688010424878,0.1804061398982526,23.27837544040698,0.020536570312307222,5.818750373604074,0.04531240659897975,0.0007916492325348248,9.25203119895751,0.027222694624893327,0.18040613989825252,0.0007916492325348418,0.7479688010424878,9.25203119895751,0.045312406598979726,0.04531240659897969,0.18040613989825238,9.25203119895751,0.022985056846585524,0.7479688010424878,0.0007916492325349126,0.045312406598979726,0.18040613989825258,0.0007916492325347209,0.7479688010424878,0.023933951865712195,9.25203119895751,6.762291159920733,1.910560610856185,0.006801664846391109,0.2095807941577541,0.00011554053380924442,0.15766017401365193,0.0043531783121114505,0.00031666793350975417,0.003404283292987115,0.04221086443541481,0.7132971823594952,2.957789135564578,0.17915834126651764,23.286702817640514,0.00312894344389084,5.820841658733485,0.10804414339954442,7.0422108644354235,0.0017388839622504376,3.0688795864847686e-05,0.0,0.0,0.0,0.2829730711863371,6.0606060606060606
16,0.008124795830052196,0.747968801042487,0.19242542766020457,23.230298289359165,0.02387083304831353,5.806675815331315,0.0483310461671695,0.0008452848509841648,9.252031198957512,0.03096500968382317,0.19242542766020446,0.0008452848509842262,0.747968801042487,9.252031198957512,0.04833104616716948,0.04833104616716941,0.19242542766020418,9.252031198957512,0.0255532119698737,0.747968801042487,0.0008452848509844788,0.04833104616716956,0.19242542766020476,0.0008452848509837962,0.747968801042487,0.026461464316960254,9.252031198957512,6.1855050432064065,2.0235985099008342,0.00723337939343157,0.24014013654140345,0.0001392027579261617,0.19421908613230424,0.005551000471870026,0.0004890125471394091,0.004642748124785842,0.04221086443542269,0.7608266977140999,2.9577891355645707,0.1910954023344672,23.239173302285906,0.0033408841106901638,5.808904597665535,0.12291098389493231,7.042210864435432,0.003415242238322884,5.3995820385609144e-05,0.0,0.0,0.0,0.44318110911545927,6.4646464646464645
17,0.00812479583002959,0.7479688010424926,0.20444361416491602,23.182225543340316,0.02757523420559353,5.794602600454196,0.05134934988644933,0.0008991379910739123,9.252031198957507,0.03495129011108932,0.20444361416491633,0.0008991379910735337,0.7479688010424926,9.252031198957507,0.0513493498864494,0.0513493498864497,0.20444361416491746,9.252031198957507,0.02834297380005118,0.7479688010424926,0.0008991379910719865,0.05134934988644888,0.20444361416491413,0.0008991379910761648,0.7479688010424926,0.029125091658520116,9.252031198957507,5.57847228608003,2.082571110506031,0.007537758291180628,0.26379508573931204,0.00016170238568906888,0.22731628600311513,0.006770018696721609,0.0007135315778787594,0.00598790083825502,0.04221086443529645,0.8083518648443101,2.9577891355646964,0.20303113963962918,23.1916481351557,0.0035536739770926124,5.796968860360373,0.13872623205935228,7.042210864435304,0.00626028418393563,8.904349000482745e-05,0.0,0.0,0.0,0.654615569646417,6.8686868686868685
18,0.00812479583004291,0.7479688010424894,0.21646069845069027,23.134157206197223,0.03167522901661583,5.7825307298666075,0.05436731753334639,0.0009532099737153263,9.252031198957514,0.03918320611883279,0.21646069845069033,0.0009532099737151971,0.7479688010424894,9.252031198957514,0.054367317533346414,0.05436731753334652,0.2164606984506907,9.252031198957514,0.03144462873674099,0.7479688010424894,0.0009532099737146685,0.05436731753334624,0.21646069845068963,0.0009532099737160948,0.7479688010424894,0.03201497151180193,9.252031198957514,4.952735124609218,2.083262978890094,0.007689324049848768,0.2779076398289349,0.00018134694763603462,0.2535552717043694,0.007919924329722227,0.0009913213015903392,0.00734958155466364,0.04221086443536508,0.8558726800494748,2.9577891355646275,0.2149655523229986,23.144127319950538,0.0037673181377812204,5.785034447677003,0.15548681349337207,7.042210864435372,0.010809170712784923,0.00013881832391149346,0.0,0.0,0.0,0.9193032115218123,7.2727272727272725
19,0.00812479583004865,0.7479688010424876,0.22847667954734363,23.08609328181061,0.03619059227879418,5.770460204470901,0.05738494888227294,0.0010075021305122219,9.252031198957512,0.04366237390546292,0.2284766795473434,0.001007502130512221,0.7479688010424876,9.252031198957512,0.05738494888227289,0.057384948882272885,0.2284766795473434,9.252031198957512,0.03495844781161883,0.7479688010424876,0.0010075021305122206,0.05738494888227292,0.22847667954734352,0.0010075021305122212,0.7479688010424876,0.03524248201253778,9.252031198957512,4.321709410260729,2.0256985745531773,0.0076682795951873274,0.2806703590912682,0.00019649796852280456,0.2697648777110966,0.008900424062361249,0.0013190747196035622,0.008616389861444668,0.04221086443540804,0.9033891395966184,2.9577891355645844,0.22689863951751507,23.096610860403388,0.0039818217281676,5.773101360482485,0.17319000008075086,7.042210864435412,0.017712196913703553,0.00020596048301595505,0.0,0.0,0.0,1.2350760869844328,7.6767676767676765
20,0.00812479583004865,0.7479688010424876,0.24049155647613757,23.03803377409544,0.04113196773423046,5.758391025177954,0.06040224370550946,0.0010620158038463032,9.252031198957512,0.04839014041540637,0.2404915564761374,0.0010620158038463024,0.7479688010424876,9.252031198957512,0.0604022437055094,0.06040224370550939,0.24049155647613735,9.252031198957512,0.038983374489271846,0.7479688010424876,0.0010620158038463022,0.06040224370550942,0.24049155647613746,0.0010620158038463026,0.7479688010424876,0.03893384631594517,9.252031198957512,3.7000749924726004,1.9141473277140508,0.007463958888574005,0.27158704568127173,0.00020578620740233295,0.27355022215068137,0.009612552133531196,0.001688425613441177,0.009662080306860249,0.04221086443540802,0.9509012397201709,2.9577891355645844,0.23883040034799569,23.049098760279836,0.004197189924731979,5.761169599652005,0.19183388657131578,7.042210864435412,0.027711420643380592,0.00029228718641986085,0.0,0.0,0.0,1.5948470405393953,8.080808080808081
21,0.008124795830048763,0.7479688010424875,0.25250532824968835,22.989978687001237,0.046497579458253384,5.746323192907264,0.06341920177318215,0.0011167523469914969,9.252031198957512,0.05336740508355068,0.25250532824968824,0.0011167523469914557,0.7479688010424875,9.252031198957512,0.06341920177318211,0.06341920177318211,0.25250532824968813,9.252031198957512,0.04360102932713684,0.7479688010424875,0.0011167523469914713,0.06341920177318214,0.2525053282496883,0.0011167523469914184,0.7479688010424875,0.04321560039608649,9.252031198957512,3.102885162041533,1.7567101693276272,0.007078115538300044,0.25174382109175386,0.00020828991300656468,0.26398222233582797,0.009974665669414748,0.0020858020554481776,0.010360094600467482,0.04221086443540724,0.9984089766216306,2.957789135564585,0.25076083393105086,23.001591023378378,0.004413427945448714,5.749239166068948,0.21141789661921637,7.042210864435411,0.041597105223741875,0.0003982866724967587,0.0,0.0,0.0,1.9863129889841096,8.484848484848484
22,0.008124795830049488,0.7479688010424873,0.26451799387187747,22.94192802451248,0.052270954632946065,5.73425670858703,0.06643582285324079,0.0011717131242263473,9.252031198957512,0.058594477595429316,0.26451799387187735,0.001171713124226103,0.7479688010424873,9.252031198957512,0.06643582285324079,0.06643582285324076,0.2645179938718773,9.252031198957512,0.04885784825781058,0.7479688010424873,0.0011717131242262,0.06643582285324084,0.2645179938718777,0.001171713124225884,0.7479688010424873,0.04818915919962103,9.252031198957512,2.544441783142736,1.5645382599546307,0.006527200025865961,0.2236792900171378,0.000203677063386514,0.2421701506697583,0.009940306400999585,0.002493212077159114,0.010608995459191549,0.04221086443540535,1.0459123464692284,2.9577891355645867,0.26268993937500196,22.95408765353078,0.004630541050207096,5.737310060624997,0.23194317630284084,7.0422108644354084,0.06014536687750529,0.0005227246783091734,0.0,0.0,0.0,2.3924826551949336,8.88888888888889
23,0.008124795830048711,0.7479688010424874,0.27652955233776344,22.893881790648933,0.05842067819015883,5.722191573154247,0.06945210671143665,0.0012268995109446115,9.252031198957512,0.064070997762619,0.27652955233776333,0.0012268995109445259,0.7479688010424874,9.252031198957512,0.06945210671143659,0.06945210671143659,0.2765295523377633,9.252031198957512,0.054751954562141054,0.7479688010424874,0.0012268995109445608,0.06945210671143666,0.27652955233776355,0.0012268995109444502,0.7479688010424874,0.05389916751048349,9.252031198957512,2.0370625895039796,1.3507532591211513,0.0058426050627938915,0.19081134976904757,0.00019228549033728647,0.21129208042629227,0.00951132869080956,0.0028902852751954526,0.010364115742469551,0.04221086443540346,1.0934113453975924,2.9577891355645898,0.27461771577979627,22.90658865460242,0.004848534541234666,5.7253822842202045,0.25341267659205374,7.042210864435408,0.08404554784385154,0.0006625619716948902,0.0,0.0,0.0,2.793401217946318,9.292929292929292
24,0.008124795830048648,0.7479688010424874,0.2885400026334931,22.84583998946602,0.06490290037497413,5.710127787554792,0.0724680531113003,0.0012823128937683027,9.252031198957512,0.06979595252170162,0.2885400026334928,0.0012823128937683019,0.7479688010424874,9.252031198957512,0.07246805311130022,0.07246805311130025,0.2885400026334929,9.252031198957512,0.06123176733201709,0.7479688010424874,0.0012823128937683023,0.07246805311130028,0.288540002633493,0.0012823128937683034,0.7479688010424874,0.060311822301458824,9.252031198957512,1.589940825999383,1.1291529569501297,0.0050681580269810456,0.15662701628117956,0.00017510588025719046,0.17579936213226172,0.008739291069936029,0.0032573503919744447,0.009659236100496696,0.04221086443540776,1.140905969507422,2.9577891355645844,0.2865441622369268,22.859094030492596,0.005067413763508532,5.713455837763074,0.2758307864340821,7.042210864435413,0.11383314419873751,0.0008133212646988196,0.0,0.0,0.0,3.1690152021922007,9.696969696969697
