,protein_RNAase_biocrnpyler_996898,complex_protein_RNAase_rna_vioA_biocrnpyler_996898,rna_vioA_biocrnpyler_996898,dna_dna_vioA_biocrnpyler_996898,ribosome_Ribo_biocrnpyler_996898,protein_RNAP_biocrnpyler_996898,protein_VioA_biocrnpyler_996898,complex_dna_dna_vioA_protein_RNAP_biocrnpyler_996898,complex_ribosome_Ribo_rna_vioA_biocrnpyler_996898,rna_vioB_biocrnpyler_996898,complex_ribosome_Ribo_rna_vioB_biocrnpyler_996898,dna_dna_vioB_biocrnpyler_996898,complex_dna_dna_vioB_protein_RNAP_biocrnpyler_996898,complex_protein_RNAase_rna_vioB_biocrnpyler_996898,protein_VioB_biocrnpyler_996898,complex_protein_RNAase_rna_vioE_biocrnpyler_996898,rna_vioE_biocrnpyler_996898,dna_dna_vioE_biocrnpyler_996898,complex_ribosome_Ribo_rna_vioE_biocrnpyler_996898,protein_VioE_biocrnpyler_996898,complex_dna_dna_vioE_protein_RNAP_biocrnpyler_996898,dna_dna_vioD_biocrnpyler_996898,complex_protein_RNAase_rna_vioD_biocrnpyler_996898,complex_ribosome_Ribo_rna_vioD_biocrnpyler_996898,rna_vioD_biocrnpyler_996898,complex_dna_dna_vioD_protein_RNAP_biocrnpyler_996898,protein_VioD_biocrnpyler_996898,TRP_biocrnpyler_996898,IPA_imine_biocrnpyler_996898,IPA_imine_dimer_biocrnpyler_996898,PTDVA_2_combined,PTVA_2_combined,protein_Ribo_biocrnpyler_996898,protein_RNAase_biocrnpyler_357611,rna_vioC_biocrnpyler_357611,ribosome_Ribo_biocrnpyler_357611,protein_VioC_biocrnpyler_357611,protein_RNAP_biocrnpyler_357611,dna_dna_vioC_biocrnpyler_357611,complex_ribosome_Ribo_rna_vioC_biocrnpyler_357611,complex_dna_dna_vioC_protein_RNAP_biocrnpyler_357611,complex_protein_RNAase_rna_vioC_biocrnpyler_357611,V_biocrnpyler_357611,DV_biocrnpyler_357611,protein_Ribo_biocrnpyler_357611,PTVA_external_environment_model_1_combined_1_combined,PTDVA_external_environment_model_1_combined_1_combined,time
10,5.853251626683425,0.03668709332914094,0.0006895732079121315,9.252031198957477,0.0,0.00812479582997896,0.0,0.7479688010425056,0.0,0.000689573207912124,0.0,9.252031198957477,0.7479688010425056,0.03668709332914095,0.0,0.03668709332914094,0.0006895732079121315,9.252031198957477,0.0,0.0,0.7479688010425056,9.252031198957477,0.03668709332914095,0.0,0.0006895732079121242,0.7479688010425056,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.855054375471163,0.0027237961019265125,0.0,0.0,0.042210864435243155,7.042210864435257,0.0,2.9577891355647554,0.14494562452883847,0.0,0.0,24.0,0.0,0.0,1.0001666944490748
11,5.838563655031778,0.04035908624205253,0.0007541947527131276,9.25203119895749,0.0,0.00812479583003089,0.0,0.7479688010424926,0.0,0.0007541947527132092,0.0,9.25203119895749,0.7479688010424926,0.04035908624205244,0.0,0.04035908624205253,0.0007541947527131267,9.25203119895749,0.0,0.0,0.7479688010424926,9.25203119895749,0.04035908624205244,0.0,0.0007541947527132083,0.7479688010424926,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.840533560506226,0.0029791688796750016,0.0,0.0,0.042210864435361754,7.042210864435376,0.0,2.957789135564637,0.15946643949377515,0.0,0.0,24.0,0.0,0.0,1.1001833638939824
12,5.823878409623936,0.04403039759401289,0.0008191306333152617,9.252031198957503,0.0,0.008124795830086825,0.0,0.7479688010424788,0.0,0.0008191306333152985,0.0,9.252031198957503,0.7479688010424788,0.04403039759401285,0.0,0.0440303975940129,0.0008191306333152613,9.252031198957503,0.0,0.0,0.7479688010424788,9.252031198957503,0.04403039759401285,0.0,0.000819130633315298,0.7479688010424788,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.826015425030749,0.003235768962322498,0.0,0.0,0.04221086443549479,7.04221086443551,0.0,2.957789135564504,0.17398457496925085,0.0,0.0,24.0,0.0,0.0,1.2002000333388898
13,5.80919589523275,0.04770102619180983,0.0008843821104689939,9.2520311989575,0.0,0.008124795830073096,0.0,0.7479688010424822,0.0,0.0008843821104689429,0.0,9.2520311989575,0.7479688010424822,0.04770102619180988,0.0,0.04770102619180983,0.0008843821104689946,9.2520311989575,0.0,0.0,0.7479688010424822,9.2520311989575,0.04770102619180988,0.0,0.0008843821104689435,0.7479688010424822,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.811499973646986,0.003493601217632504,0.0,0.0,0.042210864435467066,7.042210864435481,0.0,2.9577891355645316,0.18850002635301438,0.0,0.0,24.0,0.0,0.0,1.3002167027837974
14,5.79451612173436,0.05137096956640779,0.0009499517214669772,9.252031198957491,0.0,0.008124795830042084,0.0,0.74796880104249,0.0,0.0009499517214668755,0.0,9.252031198957491,0.74796880104249,0.05137096956640789,0.0,0.051370969566407784,0.0009499517214669782,9.252031198957491,0.0,0.0,0.74796880104249,9.252031198957491,0.05137096956640789,0.0,0.000949951721466877,0.74796880104249,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.796987215878642,0.0037526754376393198,0.0,0.0,0.04221086443539698,7.042210864435412,0.0,2.9577891355646018,0.20301278412135848,0.0,0.0,24.0,0.0,0.0,1.4002333722287048
15,5.779839099213295,0.05504022519667391,0.0010158420556967255,9.252031198957498,0.0,0.008124795830070378,0.0,0.7479688010424829,0.0,0.0010158420556967492,0.0,9.252031198957498,0.7479688010424829,0.055040225196673884,0.0,0.055040225196673905,0.001015842055696725,9.252031198957498,0.0,0.0,0.7479688010424829,9.252031198957498,0.055040225196673884,0.0,0.001015842055696749,0.7479688010424829,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.7824771614526265,0.004013001617555878,0.0,0.0,0.04221086443545734,7.042210864435472,0.0,2.9577891355645414,0.2175228385473735,0.0,0.0,24.0,0.0,0.0,1.5002500416736124
16,5.7651648366184185,0.05870879084539292,0.0010820554193266343,9.252031198957503,0.0,0.008124795830084788,0.0,0.7479688010424793,0.0,0.0010820554193267345,0.0,9.252031198957503,0.7479688010424793,0.058708790845392815,0.0,0.05870879084539292,0.001082055419326633,9.252031198957503,0.0,0.0,0.7479688010424793,9.252031198957503,0.05870879084539282,0.0,0.001082055419326733,0.7479688010424793,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.767969818977483,0.004274588636954826,0.0,0.0,0.042210864435488854,7.042210864435504,0.0,2.9577891355645103,0.23203018102251727,0.0,0.0,24.0,0.0,0.0,1.6002667111185198
17,5.75049334232417,0.062376664418954585,0.0011485939747926802,9.252031198957487,0.0,0.008124795830024489,0.0,0.7479688010424944,0.0,0.0011485939747926672,0.0,9.252031198957487,0.7479688010424944,0.06237666441895459,0.0,0.062376664418954585,0.0011485939747926804,9.252031198957487,0.0,0.0,0.7479688010424944,9.252031198957487,0.06237666441895459,0.0,0.0011485939747926676,0.7479688010424944,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.753465196510154,0.004537444823280988,0.0,0.0,0.04221086443535853,7.042210864435374,0.0,2.9577891355646404,0.24653480348984574,0.0,0.0,24.0,0.0,0.0,1.7002833805634272
18,5.735824626268201,0.06604384343294686,0.0012154602759477475,9.252031198957484,0.0,0.00812479583000789,0.0,0.7479688010424985,0.0,0.0012154602759476734,0.0,9.252031198957484,0.7479688010424985,0.06604384343294693,0.0,0.06604384343294686,0.0012154602759477484,9.252031198957484,0.0,0.0,0.7479688010424985,9.252031198957484,0.06604384343294693,0.0,0.0012154602759476747,0.7479688010424985,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.738963303642717,0.004801580041522357,0.0,0.0,0.04221086443532193,7.042210864435337,0.0,2.957789135564677,0.26103669635728316,0.0,0.0,24.0,0.0,0.0,1.8003000500083348
19,5.72115869740345,0.06971032564913435,0.0012826566305430148,9.252031198957505,0.0,0.008124795830091814,0.0,0.7479688010424775,0.0,0.0012826566305430692,0.0,9.252031198957505,0.7479688010424775,0.06971032564913429,0.0,0.06971032564913435,0.0012826566305430144,9.252031198957505,0.0,0.0,0.7479688010424775,9.252031198957505,0.06971032564913429,0.0,0.0012826566305430684,0.7479688010424775,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.724464149008328,0.005067003198013669,0.0,0.0,0.04221086443549837,7.042210864435514,0.0,2.9577891355645005,0.27553585099167316,0.0,0.0,24.0,0.0,0.0,1.9003167194532422
20,5.706495564998899,0.0733761087502717,0.0013501854256883184,9.252031198957509,0.0,0.008124795830106002,0.0,0.7479688010424741,0.0,0.0013501854256884075,0.0,9.252031198957509,0.7479688010424741,0.07337610875027162,0.0,0.0733761087502717,0.0013501854256883176,9.252031198957509,0.0,0.0,0.7479688010424741,9.252031198957509,0.07337610875027162,0.0,0.001350185425688406,0.7479688010424741,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.709967741512085,0.005333723472396992,0.0,0.0,0.042210864435530036,7.042210864435544,0.0,2.9577891355644685,0.2900322584879157,0.0,0.0,24.0,0.0,0.0,2.0003333888981496
21,5.69183523814648,0.07704119046337604,0.0014180490043675005,9.252031198957475,0.0,0.008124795829969651,0.0,0.7479688010425082,0.0,0.0014180490043674595,0.0,9.252031198957475,0.7479688010425082,0.07704119046337607,0.0,0.07704119046337604,0.0014180490043675003,9.252031198957475,0.0,0.0,0.7479688010425082,9.252031198957475,0.07704119046337608,0.0,0.0014180490043674604,0.7479688010425082,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.695474089903461,0.005601749889207048,0.0,0.0,0.042210864435248165,7.042210864435263,0.0,2.9577891355647505,0.3045259100965398,0.0,0.0,24.0,0.0,0.0,2.100350058343057
22,5.677177726973617,0.08070556825659156,0.0014862499690613694,9.252031198957479,0.0,0.008124795829984741,0.0,0.7479688010425044,0.0,0.0014862499690613173,0.0,9.252031198957479,0.7479688010425044,0.08070556825659159,0.0,0.08070556825659156,0.0014862499690613694,9.252031198957479,0.0,0.0,0.7479688010425044,9.252031198957479,0.0807055682565916,0.0,0.0014862499690613186,0.7479688010425044,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.68098320395753,0.005871092500984563,0.0,0.0,0.04221086443527674,7.042210864435292,0.0,2.957789135564722,0.31901679604247046,0.0,0.0,24.0,0.0,0.0,2.200366727787965
23,5.6625230408695595,0.08436923978260565,0.0015547907373375535,9.252031198957509,0.0,0.008124795830106977,0.0,0.7479688010424739,0.0,0.0015547907373375577,0.0,9.252031198957509,0.7479688010424739,0.08436923978260563,0.0,0.08436923978260565,0.0015547907373375535,9.252031198957509,0.0,0.0,0.7479688010424739,9.252031198957509,0.08436923978260565,0.0,0.0015547907373375585,0.7479688010424739,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.666495092711176,0.006141760620655001,0.0,0.0,0.042210864435523104,7.042210864435538,0.0,2.9577891355644756,0.3335049072888244,0.0,0.0,24.0,0.0,0.0,2.3003833972328724
24,5.647871189289879,0.0880322026775257,0.0016236737441490717,9.252031198957486,0.0,0.008124795830011747,0.0,0.7479688010424976,0.0,0.0016236737441489874,0.0,9.252031198957486,0.7479688010424976,0.08803220267752579,0.0,0.0880322026775257,0.001623673744149074,9.252031198957486,0.0,0.0,0.7479688010424976,9.252031198957486,0.08803220267752579,0.0,0.0016236737441489924,0.7479688010424976,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.652009765245807,0.006413763608756959,0.0,0.0,0.04221086443532548,7.04221086443534,0.0,2.9577891355646733,0.3479902347541933,0.0,0.0,24.0,0.0,0.0,2.4004000666777796
25,5.633222182322146,0.09169445441945899,0.0016929015822699743,9.252031198957475,0.0,0.008124795829972104,0.0,0.7479688010425075,0.0,0.0016929015822698696,0.0,9.252031198957475,0.7479688010425075,0.09169445441945909,0.0,0.09169445441945899,0.0016929015822699789,9.252031198957475,0.0,0.0,0.7479688010425075,9.252031198957475,0.09169445441945909,0.0,0.0016929015822698794,0.7479688010425075,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.637527231292064,0.0066871114743938115,0.0,0.0,0.04221086443524409,7.042210864435259,0.0,2.9577891355647545,0.36247276870793654,0.0,0.0,24.0,0.0,0.0,2.5004167361226872
26,5.618576029853674,0.09535599253657698,0.001762476794586816,9.252031198957495,0.0,0.00812479583004503,0.0,0.7479688010424893,0.0,0.0017624767945868113,0.0,9.252031198957495,0.7479688010424893,0.09535599253657696,0.0,0.09535599253657698,0.001762476794586823,9.252031198957495,0.0,0.0,0.7479688010424893,9.252031198957495,0.09535599253657696,0.0,0.0017624767945868254,0.7479688010424893,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.6230475003719205,0.0069618140186743175,0.0,0.0,0.042210864435396754,7.042210864435412,0.0,2.9577891355646018,0.37695249962808036,0.0,0.0,24.0,0.0,0.0,2.600433405567595
27,5.603932741850347,0.09901681453740879,0.001832401945141175,9.252031198957487,0.0,0.008124795830020438,0.0,0.7479688010424954,0.0,0.0018324019451411637,0.0,9.252031198957487,0.7479688010424954,0.09901681453740878,0.0,0.09901681453740878,0.0018324019451411821,9.252031198957487,0.0,0.0,0.7479688010424954,9.252031198957487,0.09901681453740878,0.0,0.0018324019451411776,0.7479688010424954,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.608570582050336,0.007237881091502204,0.0,0.0,0.0422108644353471,7.042210864435362,0.0,2.9577891355646515,0.3914294179496641,0.0,0.0,24.0,0.0,0.0,2.700450075012502
28,5.58929232818093,0.102676917954763,0.0019026795718254464,9.252031198957487,0.0,0.008124795830018362,0.0,0.747968801042496,0.0,0.0019026795718254399,0.0,9.252031198957487,0.747968801042496,0.102676917954763,0.0,0.102676917954763,0.0019026795718254511,9.252031198957487,0.0,0.0,0.747968801042496,9.252031198957487,0.102676917954763,0.0,0.001902679571825449,0.747968801042496,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.594096485839138,0.007515322482466989,0.0,0.0,0.042210864435343755,7.042210864435359,0.0,2.9577891355646546,0.40590351416086207,0.0,0.0,24.0,0.0,0.0,2.8004667444574096
29,5.574654798804484,0.10633630029887453,0.0019733122358464783,9.252031198957495,0.0,0.0081247958300488,0.0,0.7479688010424883,0.0,0.0019733122358464934,0.0,9.252031198957495,0.7479688010424883,0.10633630029887449,0.0,0.10633630029887453,0.0019733122358464783,9.252031198957495,0.0,0.0,0.7479688010424883,9.252031198957495,0.1063363002988745,0.0,0.0019733122358464917,0.7479688010424883,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.5796252213231226,0.0077941480569738205,0.0,0.0,0.04221086443540712,7.042210864435423,0.0,2.9577891355645916,0.42037477867687817,0.0,0.0,24.0,0.0,0.0,2.9004834139023172
30,5.560020164895689,0.1099949587760734,0.0020443028051357307,9.252031198957495,0.0,0.008124795830052302,0.0,0.7479688010424874,0.0,0.002044302805135748,0.0,9.252031198957495,0.7479688010424874,0.10999495877607336,0.0,0.1099949587760734,0.002044302805135729,9.252031198957495,0.0,0.0,0.7479688010424874,9.252031198957495,0.10999495877607339,0.0,0.002044302805135743,0.7479688010424874,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.565156799238476,0.00807436884266595,0.0,0.0,0.04221086443541507,7.042210864435431,0.0,2.9577891355645836,0.43484320076152483,0.0,0.0,24.0,0.0,0.0,3.000500083347225
31,5.545388436165559,0.1136528909586058,0.0021156537783134062,9.252031198957496,0.0,0.008124795830053039,0.0,0.7479688010424872,0.0,0.0021156537783134192,0.0,9.252031198957496,0.7479688010424872,0.11365289095860577,0.0,0.1136528909586058,0.002115653778313404,9.252031198957496,0.0,0.0,0.7479688010424872,9.252031198957496,0.1136528909586058,0.0,0.002115653778313414,0.7479688010424872,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.550691228935055,0.008355994467795778,0.0,0.0,0.04221086443541708,7.042210864435432,0.0,2.9577891355645813,0.44930877106494543,0.0,0.0,24.0,0.0,0.0,3.100516752792132
32,5.530759623162569,0.1173100942093532,0.0021873678653982235,9.252031198957495,0.0,0.008124795830051568,0.0,0.7479688010424875,0.0,0.0021873678653982283,0.0,9.252031198957495,0.7479688010424875,0.1173100942093532,0.0,0.1173100942093532,0.0021873678653982222,9.252031198957495,0.0,0.0,0.7479688010424875,9.252031198957495,0.1173100942093532,0.0,0.0021873678653982244,0.7479688010424875,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.5362285205578035,0.008639035363525832,0.0,0.0,0.042210864435414296,7.04221086443543,0.0,2.957789135564584,0.46377147944219765,0.0,0.0,24.0,0.0,0.0,3.2005334222370396
33,5.516133736534018,0.12096656586649131,0.0022594478013682985,9.252031198957495,0.0,0.00812479583004928,0.0,0.7479688010424881,0.0,0.002259447801368295,0.0,9.252031198957495,0.7479688010424881,0.12096656586649131,0.0,0.1209665658664913,0.002259447801368296,9.252031198957495,0.0,0.0,0.7479688010424881,9.252031198957495,0.12096656586649131,0.0,0.00225944780136829,0.7479688010424881,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.521768684345766,0.008923502056097904,0.0,0.0,0.04221086443540963,7.042210864435425,0.0,2.9577891355645884,0.4782313156542353,0.0,0.0,24.0,0.0,0.0,3.3005500916819472
34,5.501510787065213,0.1246223032336927,0.002331896356059045,9.252031198957495,0.0,0.00812479583004874,0.0,0.7479688010424882,0.0,0.002331896356059039,0.0,9.252031198957495,0.7479688010424882,0.1246223032336927,0.0,0.12462230323369268,0.002331896356059038,9.252031198957495,0.0,0.0,0.7479688010424882,9.252031198957495,0.12462230323369271,0.0,0.002331896356059025,0.7479688010424882,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.50731173066941,0.0092094052045377,0.0,0.0,0.042210864435408446,7.0422108644354235,0.0,2.9577891355645898,0.49268826933059134,0.0,0.0,24.0,0.0,0.0,3.4005667611268544
35,5.486890785088761,0.1282773037278057,0.002404716184968266,9.252031198957495,0.0,0.008124795830048673,0.0,0.7479688010424882,0.0,0.002404716184968263,0.0,9.252031198957495,0.7479688010424882,0.1282773037278057,0.0,0.1282773037278057,0.0024047161849682507,9.252031198957495,0.0,0.0,0.7479688010424882,9.252031198957495,0.12827730372780574,0.0,0.0024047161849682325,0.7479688010424882,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.49285766946812,0.009496755032318083,0.0,0.0,0.04221086443540805,7.0422108644354235,0.0,2.95778913556459,0.5071423305318813,0.0,0.0,24.0,0.0,0.0,3.500583430571762
36,5.472273742938038,0.13193156426548666,0.0024779104487793373,9.252031198957495,0.0,0.008124795830047061,0.0,0.7479688010424886,0.0,0.0024779104487793312,0.0,9.252031198957495,0.7479688010424886,0.13193156426548666,0.0,0.1319315642654867,0.00247791044877932,9.252031198957495,0.0,0.0,0.7479688010424886,9.252031198957495,0.1319315642654867,0.0,0.002477910448779297,0.7479688010424886,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.478406512579603,0.009785563680440786,0.0,0.0,0.042210864435404526,7.042210864435419,0.0,2.9577891355645938,0.5215934874203977,0.0,0.0,24.0,0.0,0.0,3.6006001000166696
37,5.457659670565081,0.13558508235872596,0.002551481706914486,9.252031198957493,0.0,0.008124795830044811,0.0,0.7479688010424891,0.0,0.0025514817069144766,0.0,9.252031198957493,0.7479688010424891,0.13558508235872596,0.0,0.135585082358726,0.0025514817069144683,9.252031198957493,0.0,0.0,0.7479688010424891,9.252031198957493,0.13558508235872602,0.0,0.0025514817069144428,0.7479688010424891,0.0,10.0,0.0,0.0,0.0,0.0,24.0,5.463958269582958,0.01007584100850173,0.0,0.0,0.042210864435399655,7.042210864435415,0.0,2.9577891355645987,0.5360417304170432,0.0,0.0,24.0,0.0,0.0,3.7006167694615772
